"filename","cefr","Dep_Clauses_per_Clause","lexical_density_types","B1","wpm","B2"
"A2Flyers_1_2","A2",0.166666667,0.681818182,0.921658986175115,140.43956043956,0.921658986175115
"A2Flyers_1_3","A2",0.226415094,0.743055556,0.628930817610063,153.6,0.628930817610063
"A2Flyers_1_4","A2",0.1,0.729323308,0.539083557951483,142.165605095541,0.808625336927224
"A2Flyers_1_5","A2",0.083333333,0.706766917,0.604229607250755,129.350649350649,0
"A2Flyers_2_1","A2",0.177777778,0.681034483,1.97628458498024,131.379310344828,0
"A2Flyers_2_2","A2",0.02,0.663865546,0.357142857142857,123.134328358209,0.357142857142857
"A2Flyers_2_3","A2",0.12,0.739130435,0.313479623824451,119.254658385093,0
"A2Flyers_2_4","A2",0.019230769,0.685483871,0,131.142857142857,0
"A2Flyers_2_5","A2",0.128205128,0.686440678,1.171875,115.488721804511,1.171875
"A2Key_1-5","A2",0.162790698,0.676691729,2.23048327137546,155.192307692308,0
"A2Key_11-15","A2",0.032258065,0.642857143,0.497512437810945,137.931034482759,0
"A2Key_16","A2",0.2,0.613636364,1.61290322580645,155,1.61290322580645
"A2Key_17","A2",0.272727273,0.527272727,1.44927536231884,144.827586206897,0
"A2Key_18","A2",0,0.595238095,0,136.153846153846,0
"A2Key_19","A2",0.125,0.636363636,0,174.545454545455,0
"A2Key_20","A2",0,0.591836735,3.07692307692308,127.741935483871,0
"A2Key_21-25","A2",0.111111111,0.691489362,0.598802395209581,152.727272727273,0
"A2Key_6-10","A2",0.3,0.567307692,1.15606936416185,133.076923076923,0
"A2KeySch_1","A2",0.25,0.625,0,170,0
"A2KeySch_11-15","A2",0.172413793,0.663461538,1.48514851485149,118.823529411765,0.495049504950495
"A2KeySch_16","A2",0.3,0.555555556,3.07692307692308,130,0
"A2KeySch_17","A2",0.25,0.666666667,0,145.384615384615,0
"A2KeySch_18","A2",0.272727273,0.568181818,3.17460317460317,114.545454545455,0
"A2KeySch_19","A2",0.181818182,0.571428571,1.66666666666667,128.571428571429,0
"A2KeySch_2","A2",0.1,0.580645161,2.17391304347826,162.352941176471,0
"A2KeySch_20","A2",0.111111111,0.576923077,3.17460317460317,130,0
"A2KeySch_21-25","A2",0.185185185,0.706521739,0.581395348837209,152.647058823529,0
"A2KeySch_3","A2",0.25,0.636363636,0,156,1.53846153846154
"A2KeySch_4","A2",0,0.5,7.01754385964912,162.857142857143,0
"A2KeySch_5","A2",0.222222222,0.6,0,165,0
"A2KeySch_6-10","A2",0.238095238,0.7,3.80434782608696,125.454545454545,0.543478260869565
"B1_11_things_you_never_knew_about_elephants","B1",0.125,0.666666667,7.56302521008403,98.0281690140845,1.68067226890756
"B1_a_phone_call_from_a_customer","B1",0.14893617,0.689922481,5.39568345323741,136.585365853659,2.15827338129496
"B1_a_student_discussion","B1",0.291666667,0.654320988,4.06698564593301,155.337423312883,0.956937799043062
"B1_a_team_meeting_about_diversity","B1",0.307692308,0.679245283,6.41025641025641,149.806451612903,2.30769230769231
"B1_a_weather_forecast","B1",0.157894737,0.673611111,2.98507462686567,155.533980582524,1.11940298507463
"B1_advice_for_exams","B1",0.307692308,0.75974026,2.23642172523962,102.295081967213,0.638977635782748
"B1_amazing_facts","B1",0.202898551,0.681318681,4.5766590389016,128.529411764706,3.20366132723112
"B1_an_interview_about_listening_skills","B1",0.393442623,0.738888889,3.34821428571429,159.298245614035,0.669642857142857
"B1_an_introduction_to_a_lecture","B1",0.491803279,0.725609756,7.63723150357995,134.042553191489,1.67064439140811
"B1_arriving_late_to_a_class","B1",0.066666667,0.653846154,2.88808664259928,134.634146341463,0
"B1_at_the_chemist","B1",0.107142857,0.569767442,3.35570469798658,116.842105263158,1.34228187919463
"B1_B2_animals_scene_1","B1",0.115384615,0.715151515,2.24299065420561,139.655172413793,0.560747663551402
"B1_B2_animals_scene_2","B1",0.157303371,0.695652174,3.7280701754386,131.483253588517,1.09649122807018
"B1_B2_art_scene_1","B1",0.164556962,0.69005848,3.17460317460317,150.443349753695,0.198412698412698
"B1_B2_art_scene_2","B1",0.112903226,0.678832117,5.09383378016086,108.461538461538,0
"B1_B2_bestival_scene_1","B1",0.130434783,0.79296875,2.94985250737463,123.692307692308,1.03244837758112
"B1_B2_bestival_scene_2","B1",0.114285714,0.731428571,2.70880361173815,109.714285714286,0.90293453724605
"B1_B2_big_meal_scene_1","B1",0.197674419,0.737430168,3.03030303030303,121.368821292776,0.568181818181818
"B1_B2_big_meal_scene_2","B1",0.181818182,0.71686747,2.21238938053097,122.654867256637,1.54867256637168
"B1_B2_black_holes","B1",0.425,0.696551724,8.44686648501362,84.0458015267176,1.90735694822888
"B1_B2_bonfire_night","B1",0.196969697,0.723502304,5.58558558558559,127.35632183908,1.44144144144144
"B1_B2_british_weather","B1",0.25,0.768907563,4.92753623188406,138.139534883721,1.01449275362319
"B1_B2_christmas_gift_experiment","B1",0.088235294,0.592592593,1.54639175257732,84.1726618705036,0.515463917525773
"B1_B2_christmas_scene_1","B1",0.170731707,0.714285714,2.45746691871456,143.348416289593,1.70132325141777
"B1_B2_christmas_scene_2","B1",0.182692308,0.707317073,2.16383307573416,138.169014084507,1.23647604327666
"B1_B2_christmas_shopping","B1",0.148148148,0.752475248,3.53982300884956,107.619047619048,0.442477876106195
"B1_B2_classic_british_car","B1",0.102040816,0.762331839,4.42655935613682,109.594095940959,2.8169014084507
"B1_B2_climate_change_why_does_15degc_matter","B1",0.425,0.701149425,10.5113636363636,145.467625899281,1.70454545454545
"B1_B2_day_around_london","B1",0.289473684,0.724550898,2.73972602739726,165.454545454545,0.547945205479452
"B1_B2_day_life_10_year_old_roman_britain","B1",0.25,0.769230769,4.3956043956044,104.430379746835,3.2967032967033
"B1_B2_doctor_day_rapper_night","B1",0.395348837,0.723529412,5.07042253521127,118.994413407821,1.69014084507042
"B1_B2_eating_insects","B1",0.241935484,0.735042735,6.48535564853557,133.395348837209,2.51046025104602
"B1_B2_feeling_hot_hot_hot","B1",0.222222222,0.694805195,3.26975476839237,125.142857142857,2.17983651226158
"B1_B2_five_ways_spot_fake_news","B1",0.4,0.707070707,8.82352941176471,111.428571428571,3.67647058823529
"B1_B2_flathunting_scene_1","B1",0.121495327,0.752525253,2.59965337954939,128.978102189781,0.866551126516464
"B1_B2_flathunting_scene_2","B1",0.142857143,0.684210526,3.125,140.090497737557,0.5859375
"B1_B2_food_britain","B1",0.137254902,0.77173913,4.12621359223301,96.8871595330739,1.94174757281553
"B1_B2_girl_can","B1",0.157894737,0.683544304,4.89510489510489,138.387096774194,2.7972027972028
"B1_B2_halloween_scene_1","B1",0.14084507,0.71686747,2.73109243697479,133.116279069767,2.10084033613445
"B1_B2_halloween_scene_2","B1",0.06097561,0.74863388,5.02008032128514,118.132295719844,3.4136546184739
"B1_B2_he_named_me_malala","B1",0.245901639,0.685082873,4.92227979274611,160.965517241379,0.259067357512953
"B1_B2_heritage_tourism","B1",0.211538462,0.758454106,6.841046277666,121.959183673469,1.40845070422535
"B1_B2_homes_future","B1",0.277777778,0.765306122,4.28265524625268,116.265560165975,2.14132762312634
"B1_B2_how_are_easter_eggs_made","B1",0.204545455,0.72,1.73410404624277,162.992125984252,4.6242774566474
"B1_B2_how_can_more_women_get_politics","B1",0.264705882,0.729032258,4.87012987012987,125.27027027027,4.54545454545455
"B1_B2_how_christmas_trees_are_made","B1",0.344827586,0.729166667,8.42490842490843,152.523364485981,1.83150183150183
"B1_B2_how_do_backspin","B1",0.28,0.693877551,2.62008733624454,156.136363636364,4.36681222707424
"B1_B2_how_do_bubbles_work","B1",0.473684211,0.630136986,12.3287671232877,143.606557377049,0.684931506849315
"B1_B2_i_it_safer_internet_day_song","B1",0.220338983,0.76744186,4.97131931166348,198.11320754717,0.764818355640535
"B1_B2_indoor_sports_scene_1","B1",0.163265306,0.759562842,2.24913494809689,140.481927710843,0.519031141868512
"B1_B2_indoor_sports_scene_2","B1",0.08,0.714285714,2.86298568507157,145.841584158416,0.613496932515337
"B1_B2_influencers_making_difference_tiktok","B1",0.363636364,0.689655172,6.640625,131.896551724138,0.78125
"B1_B2_international_womens_day_challenge","B1",0.5,0.680722892,5.48302872062663,165.857142857143,2.61096605744125
"B1_B2_ive_experienced_bullying","B1",0.3,0.692913386,5.24475524475525,192.666666666667,3.4965034965035
"B1_B2_joe_wicks_blue_peter_workout","B1",0.232142857,0.710382514,4.00801603206413,165.164835164835,1.40280561122244
"B1_B2_let_it_happen_three_dutch_dancing_sisters","B1",0.205128205,0.715517241,2.83687943262411,135.36,0.709219858156028
"B1_B2_londons_theatreland","B1",0.264150943,0.730769231,2.68292682926829,98.00796812749,2.19512195121951
"B1_B2_my_strange_encounter_wild_pig","B1",0.257575758,0.730263158,2.64765784114053,127.241379310345,0.814663951120163
"B1_B2_northern_ireland_scene_1","B1",0.25,0.725806452,4.51977401129944,130.040816326531,1.12994350282486
"B1_B2_northern_ireland_scene_2","B1",0.24,0.757281553,3.87858347386172,120.40404040404,1.5177065767285
"B1_B2_northern_irelands_street_art","B1",0.278688525,0.751152074,3.96975425330813,123.735408560311,2.83553875236295
"B1_B2_one_mans_walk","B1",0.178571429,0.608108108,2.45398773006135,108,1.84049079754601
"B1_B2_paris_scene_1","B1",0.1375,0.705202312,0.607287449392713,114.163424124514,0
"B1_B2_paris_scene_2","B1",0.138888889,0.724867725,1.59817351598174,112.758620689655,0
"B1_B2_pop_galleries","B1",0.223880597,0.73,3.57142857142857,136.551724137931,1.8796992481203
"B1_B2_record_breaking_skydive","B1",0.367346939,0.813278008,7.00389105058366,143.098591549296,3.11284046692607
"B1_B2_shakespeare_hamlet","B1",0.423529412,0.733009709,5.92823712948518,114.985074626866,1.09204368174727
"B1_B2_shakespeare_macbeth","B1",0.373333333,0.778846154,6.30048465266559,120.977198697068,0.484652665589661
"B1_B2_shakespeare_much_ado_about_nothing","B1",0.382716049,0.762626263,3.48837209302326,126.062717770035,1.49501661129568
"B1_B2_shakespeare_romeo_juliet","B1",0.445945946,0.738693467,3.47826086956522,118.163265306122,1.73913043478261
"B1_B2_shakespeare_scene_1","B1",0.12195122,0.714285714,2.27703984819734,143.619909502262,1.5180265654649
"B1_B2_shakespeare_scene_2","B1",0.173913043,0.747191011,2.91970802919708,117.169811320755,0.48661800486618
"B1_B2_shakespeare_tempest","B1",0.28,0.779569892,4.5643153526971,111.230769230769,2.0746887966805
"B1_B2_social_media_good_you","B1",0.406779661,0.744075829,6.15079365079365,177.529411764706,1.38888888888889
"B1_B2_space_tourism_are_we_one_step_closer","B1",0.230769231,0.693877551,6.20689655172414,154.285714285714,4.82758620689655
"B1_B2_superjam_set_make_teenager_millionaire","B1",0.235294118,0.694117647,3.86904761904762,190.857142857143,2.67857142857143
"B1_B2_what_ramadan","B1",0.151515152,0.728971963,3.05676855895197,147.789473684211,1.31004366812227
"B1_B2_wild_animals","B1",0.203389831,0.764423077,5.70902394106814,143.788546255507,1.28913443830571
"B1_B2_world_water_crisis","B1",0.25,0.635761589,4.56273764258555,64.9382716049383,1.14068441064639
"B1_B2_york_scene_1","B1",0.127906977,0.715025907,3.58490566037736,133.25,0.188679245283019
"B1_B2_york_scene_2","B1",0.151515152,0.736486486,5.14905149051491,134.457831325301,0.5420054200542
"B1_B2_youre_hired_episode_01","B1",0.188405797,0.752747253,4.67706013363029,115.696202531646,2.00445434298441
"B1_B2_youre_hired_episode_02","B1",0.307692308,0.687022901,5.88235294117647,153.267326732673,3.52941176470588
"B1_B2_youre_hired_episode_03","B1",0.264150943,0.696969697,2.88461538461538,165.789473684211,1.68269230769231
"B1_B2_youre_hired_episode_04","B1",0.122807018,0.75879397,5.20361990950226,155.172413793103,1.13122171945701
"B1_B2_youre_hired_episode_05","B1",0.254237288,0.748691099,6.34920634920635,150.674157303371,1.58730158730159
"B1_B2_youre_hired_episode_06","B1",0.388888889,0.735955056,5.85106382978723,141.375,1.06382978723404
"B1_B2_youre_hired_episode_07","B1",0.209302326,0.704,2.76679841897233,138.545454545455,2.76679841897233
"B1_B2_youre_hired_episode_08","B1",0.186046512,0.746268657,4.0625,133.333333333333,0.9375
"B1_B2_youre_hired_episode_09","B1",0.311111111,0.705882353,3.92749244712991,163.90243902439,4.22960725075529
"B1_B2_youre_hired_episode_10","B1",0.177777778,0.690647482,3,162.545454545455,1.33333333333333
"B1_B2_yusra_mardini_young_refugee","B1",0.125,0.72972973,4.44444444444444,156.694214876033,1.9047619047619
"B1_B2_zero_g_flight","B1",0.282051282,0.666666667,6.44067796610169,79.6412556053812,1.01694915254237
"B1_blackpool_scene_1","B1",0.182926829,0.717948718,4.15754923413567,110.88,1.31291028446389
"B1_blackpool_scene_2","B1",0.166666667,0.712328767,2.99727520435967,99.6428571428572,1.63487738419619
"B1_british_pub","B1",0.271604938,0.76146789,7.49185667752443,120.192926045016,0.977198697068404
"B1_camden_fashion","B1",0.280701754,0.743961353,3.69649805447471,114.752851711027,1.75097276264591
"B1_camden_scene_1","B1",0.181818182,0.643312102,3.69515011547344,107.551867219917,1.15473441108545
"B1_camden_scene_2","B1",0.153846154,0.659259259,1.85185185185185,108.341232227488,0
"B1_celebrations","B1",0.236111111,0.784232365,2.73752012882448,169.140271493213,1.12721417069243
"B1_chatting_about_a_series","B1",0.378787879,0.683229814,4.06091370558376,150.759493670886,1.52284263959391
"B1_city_london","B1",0.174603175,0.771428571,3.18091451292246,127.310924369748,1.19284294234592
"B1_dating_scene_1","B1",0.229166667,0.755868545,3.72340425531915,130.722433460076,0.177304964539007
"B1_dating_scene_2","B1",0.161616162,0.765258216,3.29861111111111,101.618497109827,1.38888888888889
"B1_difficult_situations","B1",0.229885057,0.695187166,3.16205533596838,141.767441860465,0.395256916996047
"B1_education_scene_1","B1",0.17721519,0.737113402,4,130.909090909091,1.52380952380952
"B1_education_scene_2","B1",0.218390805,0.670886076,2.27743271221532,120.75,0.41407867494824
"B1_english_history","B1",0.327272727,0.757990868,4.94845360824742,108.582089552239,0.824742268041237
"B1_extreme_sports","B1",0.259259259,0.740112994,2.88888888888889,108.582995951417,0.888888888888889
"B1_farming_scene_1","B1",0.084337349,0.696969697,3.2258064516129,92.7049180327869,0.268817204301075
"B1_farming_scene_2","B1",0.068493151,0.664233577,3.74331550802139,90.8433734939759,0
"B1_favourite_things","B1",0.2,0.765432099,3.37078651685393,164.803493449782,1.4446227929374
"B1_four_nations","B1",0.133333333,0.744680851,4.45632798573975,128.669201520913,1.7825311942959
"B1_history_scene_1","B1",0.246753247,0.698113208,2.49554367201426,141.338912133891,0.35650623885918
"B1_history_scene_2","B1",0.224719101,0.659685864,1.73076923076923,115.808823529412,0
"B1_hospital_scene_1","B1",0.141176471,0.617647059,1.88679245283019,92.4793388429752,0.269541778975741
"B1_hospital_scene_2","B1",0.180722892,0.682352941,3.62473347547974,112.111553784861,1.70575692963753
"B1_ice_cream","B1",0.186666667,0.712041885,4.60652591170825,141.038961038961,0.767754318618042
"B1_important_people","B1",0.326530612,0.74122807,3.26594090202177,160.909090909091,0.31104199066874
"B1_jobs_scene_1","B1",0.104347826,0.727748691,0.578034682080925,150.758122743682,0.144508670520231
"B1_jobs_scene_2","B1",0.164383562,0.694805195,2.86343612334802,119.746835443038,0.881057268722467
"B1_learn_how_manage_your_time_zack","B1",0.314606742,0.723684211,3.92798690671031,134.725274725275,0.490998363338789
"B1_live_music","B1",0.254237288,0.770833333,3.7344398340249,120,1.03734439834025
"B1_llamas","B1",0.171052632,0.737623762,3.67504835589942,119.769230769231,1.93423597678917
"B1_loch_ness_scene_1","B1",0.156626506,0.75,3.81282495667244,128.222222222222,0.346620450606586
"B1_loch_ness_scene_2","B1",0.171875,0.7,2.49480249480249,119.752066115702,0.623700623700624
"B1_making_a_decision","B1",0.276315789,0.724358974,5.05050505050505,157.978723404255,3.63636363636364
"B1_marathon_running","B1",0.285714286,0.66025641,1,134.389140271493,2.2
"B1_meeting_an_old_friend","B1",0.041666667,0.652892562,0.377358490566038,133.170731707317,0.377358490566038
"B1_multicultural_britain","B1",0.261538462,0.768595041,3.2312925170068,132.134831460674,4.42176870748299
"B1_murder_mystery_scene_1","B1",0.2,0.704402516,2.36686390532544,111.838235294118,1.38067061143984
"B1_murder_mystery_scene_2","B1",0.169014085,0.698795181,6.41975308641975,95.0194552529183,1.48148148148148
"B1_music_scene_1","B1",0.168539326,0.718390805,2.02702702702703,120.204081632653,0.337837837837838
"B1_music_scene_2","B1",0.142857143,0.739884393,2.41935483870968,124.033613445378,0.201612903225806
"B1_my_favourite_film","B1",0.304347826,0.792857143,3.89048991354467,140.675675675676,1.72910662824208
"B1_my_son","B1",0.430769231,0.74537037,3.82513661202186,107.920792079208,0.728597449908925
"B1_night_out_scene_1","B1",0.107526882,0.740540541,0.700525394045534,146.694915254237,2.62697022767075
"B1_night_out_scene_2","B1",0.193548387,0.683098592,2.1680216802168,126.067415730337,0.2710027100271
"B1_notting_hill_scene_1","B1",0.148648649,0.716666667,2.38568588469185,126.329113924051,1.59045725646123
"B1_notting_hill_scene_2","B1",0.142857143,0.724489796,1.64835164835165,130.197628458498,2.93040293040293
"B1_organising_your_time","B1",0.23880597,0.687830688,4.99075785582255,150.985915492958,0.739371534195933
"B1_oxford_scene_1","B1",0.122807018,0.657894737,2.02312138728324,108,0.867052023121387
"B1_oxford_scene_2","B1",0.138888889,0.737704918,2.80561122244489,136.636363636364,0.400801603206413
"B1_oxford_university","B1",0.173333333,0.760162602,2.62773722627737,138.060200668896,1.02189781021898
"B1_paramedics","B1",0.278688525,0.795348837,5.19230769230769,132.510638297872,1.34615384615385
"B1_seaside_entertainment","B1",0.1,0.773333333,2.96296296296296,117.391304347826,1.48148148148148
"B1_sherlock_holmes","B1",0.272727273,0.734782609,5.65302144249513,128.319327731092,1.16959064327485
"B1_snowdon_scene_1","B1",0.142857143,0.728323699,3.75782881002088,116.144578313253,0.835073068893528
"B1_snowdon_scene_2","B1",0.113207547,0.722772277,2.79146141215107,132.436363636364,0.821018062397373
"B1_social_media_revolution","B1",0.285714286,0.770750988,6.83229813664596,133.702422145329,2.17391304347826
"B1_social_media_scene_1","B1",0.245454545,0.733009709,2.61538461538462,168.103448275862,1.23076923076923
"B1_social_media_scene_2","B1",0.14084507,0.7,4.4392523364486,104.210526315789,1.16822429906542
"B1_sport_scene_1","B1",0.185185185,0.655913978,3.06748466257669,141.159420289855,1.84049079754601
"B1_sport_scene_2","B1",0.108695652,0.708333333,3.37972166998012,108.214285714286,1.78926441351889
"B1_sports_centres","B1",0.271604938,0.765799257,5.35714285714286,129.230769230769,2.06043956043956
"B1_starting_business","B1",0.37804878,0.766129032,3.59820089955022,160.56,1.49925037481259
"B1_study_trip_uk","B1",0.239130435,0.744047619,2.46913580246914,116.018957345972,0.246913580246914
"B1_survivor_episode_1_finding_jane_b1","B1",0.225352113,0.695364238,3.92156862745098,76.6463414634146,1.47058823529412
"B1_survivor_episode_2_wake_soon_b1","B1",0.160377358,0.711340206,3.24149108589951,102.371967654987,1.13452188006483
"B1_survivor_episode_3_coincidence_b1","B1",0.131313131,0.72195122,2.74223034734918,106.22641509434,1.64533820840951
"B1_survivor_episode_4_run_b1","B1",0.231884058,0.719047619,2.6536312849162,108.117359413203,0.558659217877095
"B1_survivor_episode_5_youre_awake_b1","B1",0.148148148,0.686131387,3.14769975786925,92.967032967033,0.484261501210654
"B1_survivor_episode_6_caught_b1","B1",0.160621762,0.744680851,4.00421496311907,104.892857142857,0.526870389884089
"B1_the_weekend","B1",0.14516129,0.738095238,2.3696682464455,154.181818181818,1.18483412322275
"B1_theme_parks","B1",0.157142857,0.776255708,2.7027027027027,138.5,1.44144144144144
"B1_transport_travel_scene_1","B1",0.144067797,0.723076923,1.86781609195402,153.381818181818,0.574712643678161
"B1_transport_travel_scene_2","B1",0.115384615,0.746478873,2.1978021978022,146.351351351351,0.274725274725275
"B1_turning_plastic_waste_art","B1",0.242424242,0.713178295,7.9734219269103,105.348837209302,1.66112956810631
"B1_wedding","B1",0.14893617,0.779411765,8.7719298245614,113.25,1.09649122807018
"B1_womens_football","B1",0.283783784,0.740425532,4.13476263399694,139.217081850534,1.22511485451761
"B1_work_life_balance","B1",0.205882353,0.701298701,3.47593582887701,139.622641509434,2.67379679144385
"B1_working_fashion","B1",0.303030303,0.753768844,5.86080586080586,139.48717948718,1.28205128205128
"B1Bus_1_1-8","B1",0.264150943,0.735,7.80856423173804,188.4375,1.7632241813602
"B1Bus_1_16-22","B1",0.433333333,0.792207792,7.88530465949821,179.354838709677,3.584229390681
"B1Bus_1_23-30","B1",0.269230769,0.764705882,5.05415162454874,179.032258064516,1.62454873646209
"B1Bus_1_9-15","B1",0.057142857,0.579365079,2.20264317180617,162.142857142857,2.20264317180617
"B1Bus_2_0-8","B1",0.176470588,0.711711712,4.43974630021142,174.146341463415,3.59408033826638
"B1Bus_2_16-22","B1",0.485714286,0.712418301,5.20833333333333,149.48275862069,3.47222222222222
"B1Bus_2_23-30","B1",0.298245614,0.795744681,6.18556701030928,157.668161434978,4.46735395189003
"B1Bus_2_9-15","B1",0.225806452,0.674242424,6.6147859922179,127.179487179487,1.94552529182879
"B1Prel_1","B1",0.166666667,0.567164179,3.125,181.875,1.04166666666667
"B1Prel_10","B1",0.2,0.569230769,6.12244897959184,222.222222222222,0
"B1Prel_11","B1",0.266666667,0.644067797,2.17391304347826,190.344827586207,1.08695652173913
"B1Prel_12","B1",0.384615385,0.679245283,5.12820512820513,215.454545454545,0
"B1Prel_13","B1",0.117647059,0.59375,1.92307692307692,215.172413793103,0
"B1Prel_14-19","B1",0.225,0.785276074,2.87539936102236,170.181818181818,0.638977635782748
"B1Prel_2","B1",0.333333333,0.621212121,4.08163265306122,217.777777777778,0
"B1Prel_20-25","B1",0.34375,0.71978022,4.72972972972973,173.376623376623,1.12612612612613
"B1Prel_3","B1",0.230769231,0.578125,7.69230769230769,195,0
"B1Prel_4","B1",0.3125,0.603773585,2.1978021978022,182,2.1978021978022
"B1Prel_5","B1",0,0.596774194,6.38297872340426,161.818181818182,3.19148936170213
"B1Prel_6","B1",0.25,0.666666667,2.10526315789474,214.615384615385,2.10526315789474
"B1Prel_7","B1",0.285714286,0.615384615,3.33333333333333,158.823529411765,1.11111111111111
"B1Prel_8","B1",0.333333333,0.632352941,3.77358490566038,205.161290322581,0.943396226415094
"B1Prel_9","B1",0,0.617647059,1.88679245283019,212,0
"B1PrelSch_1","B1",0.25,0.571428571,0,165.789473684211,0
"B1PrelSch_10","B1",0.4,0.64516129,0.99009900990099,222.222222222222,0.99009900990099
"B1PrelSch_11","B1",0.352941176,0.65625,3.53982300884956,218.709677419355,0
"B1PrelSch_12","B1",0.470588235,0.617647059,2.7027027027027,208.125,0.900900900900901
"B1PrelSch_13","B1",0.411764706,0.630769231,3.77358490566038,198.75,4.71698113207547
"B1PrelSch_14-19","B1",0.3,0.704402516,2.53968253968254,188.316831683168,2.22222222222222
"B1PrelSch_2","B1",0.384615385,0.615384615,8.43373493975904,199.2,1.20481927710843
"B1PrelSch_20-25","B1",0.21875,0.76344086,4.84581497797357,192.587412587413,0.220264317180617
"B1PrelSch_3","B1",0.555555556,0.606060606,4.25531914893617,183.870967741935,1.06382978723404
"B1PrelSch_4","B1",0.444444444,0.606060606,2.17391304347826,192.413793103448,4.34782608695652
"B1PrelSch_5","B1",0.142857143,0.583333333,0,197.142857142857,1.08695652173913
"B1PrelSch_6","B1",0.25,0.628571429,5.15463917525773,166.285714285714,1.03092783505155
"B1PrelSch_7","B1",0.277777778,0.6875,2.10526315789474,183.870967741935,1.05263157894737
"B1PrelSch_8","B1",0.333333333,0.6375,2.72727272727273,195.882352941176,0
"B1PrelSch_9","B1",0.466666667,0.633333333,3.125,253.04347826087,0
"B2_a_business_interview","B2",0.316666667,0.724137931,5.12820512820513,166.813186813187,2.16962524654832
"B2_a_design_presentation","B2",0.25,0.727272727,4.27807486631016,141.645569620253,3.20855614973262
"B2_a_digital_detox_podcast","B2",0.329268293,0.774193548,5.57880055788006,153.950177935943,2.23152022315202
"B2_a_lecture_about_an_experiment","B2",0.291666667,0.666666667,8.25471698113208,149.647058823529,4.71698113207547
"B2_a_talk_about_motivation","B2",0.368421053,0.737373737,4.80961923847695,138.611111111111,2.20440881763527
"B2_against_pushback_we_pushforward","B2",0.083333333,0.733333333,8.37988826815642,88.7603305785124,4.46927374301676
"B2_are_you_tech_addicted","B2",0.414634146,0.738095238,4.54545454545455,134.88188976378,3.32167832167832
"B2_beating_stress","B2",0.465116279,0.772277228,6.43086816720257,136.764705882353,1.28617363344051
"B2_being_vegan_more_environmentally_friendly","B2",0.192307692,0.748344371,6.84410646387833,154.038461538462,1.90114068441065
"B2_between_two_worlds","B2",0.305555556,0.788732394,3.9568345323741,188.089887640449,1.61870503597122
"B2_black_history_month_all_you_need_know","B2",0.322580645,0.732876712,4.93421052631579,162.857142857143,1.64473684210526
"B2_boy_bands","B2",0.282828283,0.806557377,4.79192938209332,146.851851851852,1.76544766708701
"B2_break_bias","B2",0.328358209,0.721590909,5.18018018018018,158.470588235294,2.02702702702703
"B2_brief_history_writing","B2",0.402061856,0.775862069,3.71794871794872,130,1.02564102564103
"B2_british_vs_american_accent_challenge","B2",0.300970874,0.722772277,2.5297619047619,172.207792207792,1.48809523809524
"B2_Bus_1_1-4","B2",0.178571429,0.566037736,6.79611650485437,174.166666666667,2.42718446601942
"B2_Bus_1_13-17","B2",0.34,0.720496894,2.75482093663912,184.576271186441,2.47933884297521
"B2_Bus_1_18-22","B2",0.476190476,0.772020725,3.30188679245283,196.744186046512,2.12264150943396
"B2_Bus_1_23-30","B2",0.302631579,0.803333333,7.74962742175857,164.146341463415,2.2354694485842
"B2_Bus_1_5-8","B2",0.411764706,0.655172414,2.7027027027027,178.064516129032,1.62162162162162
"B2_Bus_1_9-12","B2",0.071428571,0.729166667,11.1842105263158,140.307692307692,5.92105263157895
"B2_Bus_2_1-4","B2",0.321428571,0.697247706,7.48663101604278,175.3125,2.67379679144385
"B2_Bus_2_13-17","B2",0.518518519,0.75879397,9.28074245939675,186.043165467626,3.48027842227378
"B2_Bus_2_18-22","B2",0.454545455,0.770491803,5.35279805352798,160.519480519481,4.8661800486618
"B2_Bus_2_23-30","B2",0.34375,0.797342193,10.9034267912773,138.214285714286,3.58255451713396
"B2_Bus_2_5-8","B2",0.392857143,0.663461538,7.61421319796954,157.6,5.0761421319797
"B2_Bus_2_9-12","B2",0.111111111,0.666666667,7.21153846153846,146.511627906977,1.92307692307692
"B2_business_news","B2",0.322580645,0.715083799,10.0864553314121,136.753246753247,4.89913544668588
"B2_C1_12_year_old_maths_genius","B2",0.214285714,0.578947368,5.65476190476191,97.9899497487437,1.48809523809524
"B2_C1_15_year_old_quizzes_george_clooney","B2",0.392592593,0.790262172,4.08163265306122,209.52380952381,1.92743764172336
"B2_C1_actress_margot_robbies_snake_story","B2",0.12,0.679245283,2.56916996047431,213.802816901408,1.58102766798419
"B2_C1_amazing_bird_sounds_lyre_bird","B2",0.277777778,0.722222222,6.09756097560976,56.5714285714286,2.4390243902439
"B2_C1_amazing_minecraft_city","B2",0.416666667,0.685714286,2.53807106598985,137.441860465116,1.52284263959391
"B2_C1_amazing_wheelchair_jump","B2",0.288461538,0.71641791,3.67231638418079,201.509433962264,2.82485875706215
"B2_C1_british_vs_american_culture_quiz","B2",0.170103093,0.757475083,2.77056277056277,166.893203883495,0.606060606060606
"B2_C1_C2_all_my_happy_friends","B2",0.379310345,0.647540984,3.6036036036036,81.219512195122,1.35135135135135
"B2_C1_C2_amazing_diy_orang_utans","B2",0.5,0.713114754,4.33070866141732,93.9130434782609,1.5748031496063
"B2_C1_C2_biggest_flower_world","B2",0.111111111,0.681034483,5.33980582524272,111.891891891892,0.485436893203883
